Source_Name,SpectrumType,Pivot_Energy,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,SED_class
J0422.3+1951,PowerLaw         ,3082.8484,5.0924888e-14,2.062935,5.194734e-14,2.0534596,0.011293002,LSP
J0422.8+0225,LogParabola      ,467.17126,2.9156792e-12,2.830942,4.9517946e-12,2.6299586,0.6276007,LSP
J0423.1+2106,PowerLaw         ,1618.7738,2.2536668e-13,2.290217,2.539485e-13,2.2573924,0.0779545,LSP
J0423.3-0120,LogParabola      ,599.4771,1.4301292e-11,2.3318553,1.5568184e-11,2.236551,0.088262066,LSP
J0423.9+4150,LogParabola      ,2145.6309,6.090055e-13,1.9389768,6.899005e-13,1.7820319,0.109229505,LSP
J0424.7+0036,PowerLaw         ,1326.0227,1.0913581e-12,2.2133434,1.1641558e-12,2.1612942,0.056504183,LSP
J0424.9-5331,LogParabola      ,806.8118,1.477224e-12,2.264519,1.6359007e-12,2.1416214,0.114580534,LSP
J0425.3+6319,PowerLaw         ,7066.8774,1.07355175e-14,1.8620771,1.10599235e-14,1.8359233,0.019447736,
J0426.7+6826,PowerLaw         ,1868.033,1.772299e-13,2.2295659,1.9100863e-13,2.1994448,0.052155398,LSP
J0427.3-3900,PowerLaw         ,504.79138,8.183828e-12,2.8442268,8.249003e-12,2.843061,0.0061306916,LSP
J0428.6-3756,LogParabola      ,808.98755,3.862669e-11,2.0977023,4.206304e-11,1.9949921,0.08168647,LSP
J0428.7-5003,PowerLaw         ,838.4017,2.164939e-13,2.5189009,2.4492572e-13,2.4395163,0.11009327,LSP
J0429.0-0006,PowerLaw         ,737.8187,3.5121206e-13,2.7172532,,,,
J0429.3-3238,PowerLaw         ,2510.4543,2.0470738e-14,2.0138853,2.6078659e-14,1.8500141,0.20273025,ISP
J0429.3-4326,PowerLaw         ,1207.8284,1.233535e-13,2.4086306,1.3100474e-13,2.3735926,0.048095737,LSP
J0429.8+2843,PowerLaw         ,2792.8381,1.1490352e-13,2.1175108,1.3515747e-13,2.0469377,0.12031308,LSP
J0429.9-3101,PowerLaw         ,2364.0415,6.995751e-14,1.9585443,8.0004925e-14,1.8307472,0.10875659,ISP
J0430.2-0356,PowerLaw         ,538.462,1.0343344e-12,2.6901164,1.1412313e-12,2.6215239,0.10439656,LSP
J0430.3-2507,PowerLaw         ,1582.9865,1.6224552e-13,2.1764174,1.6878736e-13,2.1488984,0.02773369,ISP
J0430.3+1654,PowerLaw         ,1553.3345,2.9240922e-13,2.3501172,3.0496848e-13,2.346489,0.025891671,
J0431.8+7403,PowerLaw         ,2972.987,5.2177572e-14,1.9771323,5.5759627e-14,1.9323922,0.04144601,HSP
J0432.0+1732,LogParabola      ,1383.9996,2.03992e-13,2.4134076,2.8689643e-13,2.0944169,0.43552625,LSP
J0433.0+0522,LogParabola      ,424.5492,1.4432425e-11,2.7440162,1.7795276e-11,2.556375,0.26548022,LSP
J0433.1+3227,PowerLaw         ,5587.5103,1.2364311e-14,1.8911694,1.3107072e-14,1.8381215,0.042674616,HSP
J0433.5-1039,PowerLaw         ,1417.6406,8.359416e-14,2.3079703,9.116423e-14,2.2693884,0.060297407,HSP
J0433.6-6030,LogParabola      ,643.1766,3.8118046e-12,2.4387877,4.26098e-12,2.3323195,0.1253876,LSP
J0433.6+2905,LogParabola      ,1898.0131,8.151448e-13,2.0779393,9.037378e-13,1.9810603,0.08930766,LSP
J0433.7-5725,LogParabola      ,1984.5171,9.6109156e-14,1.96632,1.2008195e-13,1.6412115,0.2541214,
J0434.1-2014,PowerLaw         ,1138.2946,3.198568e-13,2.2680705,3.9041733e-13,2.1506639,0.17224208,ISP
J0434.4-2342,PowerLaw         ,956.6741,3.7132024e-13,2.4102485,4.1480128e-13,2.342045,0.09487727,
J0434.7+0922,PowerLaw         ,2988.6665,7.7251465e-14,1.9539424,8.4472746e-14,1.8890803,0.056987368,
J0435.4-2623,PowerLaw         ,1836.042,3.7474452e-14,2.246443,3.6400692e-14,2.26625,-0.018264014,HSP
J0436.2-0038,PowerLaw         ,2146.0386,3.480105e-14,2.1438494,5.2920094e-14,1.9113752,0.45308834,LSP
J0436.7-7148,PowerLaw         ,1781.1365,6.7387536e-14,2.2778475,7.069222e-14,2.2472281,0.033350296,
J0436.8-5223,PowerLaw         ,540.4864,8.223756e-13,2.806561,7.393402e-13,2.8584917,-0.076862745,LSP
J0437.2-5846,PowerLaw         ,850.29346,2.107286e-13,2.6525667,2.0334393e-13,2.6720393,-0.02593091,LSP
J0437.4-6155,PowerLaw         ,1612.1016,8.664425e-14,2.2440598,9.638872e-14,2.1554601,0.09645273,
J0438.4-1254,PowerLaw         ,1025.953,2.9720616e-13,2.4328334,3.1614904e-13,2.3976123,0.044553958,LSP
J0438.7-3441,PowerLaw         ,5318.1987,3.4650746e-15,1.7954589,4.255124e-15,1.745109,0.102784045,
J0438.9-4521,PowerLaw         ,880.0162,1.4679823e-12,2.4172163,1.5683045e-12,2.3755348,0.061868932,LSP
J0439.2+2151,PowerLaw         ,1375.2899,1.7290974e-13,2.4611917,2.8261803e-13,2.3343747,0.52019,
J0439.4-3202,PowerLaw         ,2887.5393,3.3540506e-14,1.9447147,3.4065595e-14,1.9341428,0.008403932,HSP
J0439.8-1859,PowerLaw         ,2868.266,5.1912583e-14,1.8853519,6.176396e-14,1.760481,0.12032936,
J0440.2-2458,PowerLaw         ,6966.96,5.042438e-15,1.6289209,6.745015e-15,1.4523382,0.17211662,ISP
J0440.3-4333,LogParabola      ,609.48065,3.4370384e-12,2.6419153,4.525818e-12,2.4628706,0.4214699,
J0440.4+1440,PowerLaw         ,1491.6597,2.3673479e-13,2.395598,2.8998272e-13,2.2496772,0.17946485,LSP
J0440.8+2749,PowerLaw         ,3201.1846,7.63352e-14,2.0404506,8.671749e-14,1.9582981,0.09573221,ISP
J0441.3-2617,PowerLaw         ,9770.248,7.9278785e-16,1.6837149,1.0016647e-15,1.532661,0.14400333,
J0441.5+1505,PowerLaw         ,5039.474,1.292363e-14,2.0345695,1.3073779e-14,2.029745,0.0053723766,HSP
J0442.6-0017,LogParabola      ,424.64407,3.796952e-11,2.4407701,4.0245966e-11,2.359371,0.0668592,LSP
J0442.7+6142,PowerLaw         ,4820.168,1.6432846e-14,1.9801347,1.6302716e-14,1.9845363,-0.005169964,
J0443.3-6652,PowerLaw         ,1109.5398,3.806228e-13,2.393301,4.2747628e-13,2.3137448,0.10979308,LSP
J0443.4-4152,PowerLaw         ,3834.8306,1.1987199e-14,1.8691813,1.4254733e-14,1.7201036,0.12335924,
J0444.5+0719,PowerLaw         ,622.60284,1.162986e-12,2.6648066,1.1263076e-12,2.6843855,-0.027225424,LSP
J0444.6+3425,PowerLaw         ,2251.6755,1.2850319e-13,2.2425036,1.4037164e-13,2.2001045,0.058427457,LSP
J0445.1-6012,PowerLaw         ,2277.4172,4.7427672e-14,2.0456583,5.349523e-14,1.9385434,0.09522723,
J0447.2-2539,PowerLaw         ,2394.91,3.4802066e-14,2.0889528,3.1628102e-14,2.1555989,-0.050437205,ISP
J0447.4-2747,LogParabola      ,1816.6688,3.4180903e-14,2.4109056,6.926377e-14,2.1031752,0.99855316,
J0448.6-1632,PowerLaw         ,2431.1826,1.3246042e-13,1.9047438,1.4512981e-13,1.8401153,0.0566593,HSP
J0449.1+1121,LogParabola      ,482.2607,2.1897517e-11,2.507167,2.5344941e-11,2.381859,0.13890621,LSP
J0449.2+6329,LogParabola      ,1732.8599,4.4885433e-13,2.2596424,5.077198e-13,2.2409222,0.09084573,LSP
J0449.4-4350,LogParabola      ,1581.183,4.0157816e-12,1.8604484,4.279268e-12,1.7497208,0.061868787,HSP
J0449.6-8100,PowerLaw         ,4717.23,3.3520075e-15,2.1126099,2.4735353e-15,2.2060628,-0.11496014,
J0449.6+3027,PowerLaw         ,671.17,1.0999279e-12,2.6483412,1.446301e-12,2.5842826,0.19705687,
J0450.3-4419,PowerLaw         ,343.90384,1.3567966e-11,2.843028,1.5873778e-11,2.7859678,0.09566134,
J0450.4+7230,PowerLaw         ,1770.7682,5.3736607e-14,2.2728221,5.796836e-14,2.221274,0.05673279,
J0450.7-4938,PowerLaw         ,1667.0791,4.6187084e-14,2.2574937,4.4711874e-14,2.2806203,-0.02213002,LSP
J0451.8-4651,PowerLaw         ,1092.5743,4.8737647e-13,2.4527757,5.312164e-13,2.3745692,0.10025652,LSP
J0451.8+5721,PowerLaw         ,6980.6055,4.2030203e-15,1.8481739,6.2080146e-15,1.520072,0.3791086,
J0452.0+2100,PowerLaw         ,11513.149,1.1251968e-15,1.6409409,1.4521838e-15,1.582468,0.12159954,HSP
J0453.1-2806,LogParabola      ,317.97366,4.2799896e-11,2.6514199,4.5932654e-11,2.539394,0.09635548,LSP
J0453.1+6322,PowerLaw         ,4123.3184,1.890002e-14,2.0838635,1.958161e-14,2.059778,0.026538964,
J0455.7-4617,LogParabola      ,690.71643,3.733036e-12,2.5186698,4.0610063e-12,2.483313,0.08158582,LSP
J0456.2+2702,LogParabola      ,1268.9603,5.2303675e-13,2.3979936,6.481171e-13,2.319305,0.17330688,LSP
J0456.3-1634,PowerLaw         ,2635.3293,2.8141025e-14,2.0354524,3.9111828e-14,1.7963811,0.2882356,
J0456.4-4043,PowerLaw         ,1798.2831,3.3826373e-14,2.2998118,3.0176277e-14,2.3731108,-0.066426575,LSP
J0456.6-3136,PowerLaw         ,627.08374,1.9523604e-12,2.5205545,2.1387555e-12,2.455783,0.08288669,LSP
J0457.0+0646,PowerLaw         ,894.75,6.4501155e-13,2.5393949,7.152552e-13,2.460488,0.10263182,LSP
J0457.0-2324,LogParabola      ,477.7434,1.0867219e-10,2.2056735,1.1737986e-10,2.1009502,0.07558536,LSP
J0458.0+1152,PowerLaw         ,7257.2485,3.6924157e-15,1.8868306,3.798965e-15,1.8660451,0.01573028,
J0459.4+1921,PowerLaw         ,4991.386,6.6885787e-15,2.0291831,6.8382655e-15,2.016262,0.012426208,
J0500.1+5447,PowerLaw         ,2810.0085,3.0070127e-14,2.1840827,3.488436e-14,2.0867977,0.13042423,
J0500.2+5237,PowerLaw         ,5883.8506,1.6399232e-14,1.8926628,1.589225e-14,1.9093151,-0.017307015,
J0500.6-4911,PowerLaw         ,3565.8684,1.7892716e-14,1.8429347,1.9534397e-14,1.7780696,0.04861657,
J0501.0+2424,PowerLaw         ,5832.84,5.9120105e-15,1.871858,8.6615505e-15,1.7979088,0.23446417,
J0501.2-0158,LogParabola      ,453.9239,4.0081903e-11,2.3732846,4.3402733e-11,2.267733,0.08820725,LSP
J0501.7+3048,PowerLaw         ,5942.947,8.859079e-15,1.9631217,8.163839e-15,2.0092964,-0.04037901,
J0502.4+0609,PowerLaw         ,904.6386,7.4872346e-13,2.6502917,7.648623e-13,2.6374104,0.020855006,LSP
J0502.5+1340,PowerLaw         ,1883.7103,1.1386473e-13,2.231509,1.2305556e-13,2.1810849,0.05818694,LSP
J0502.5+3438,LogParabola      ,1026.6942,1.8099605e-12,2.381553,2.0741314e-12,2.263442,0.12676519,
J0502.9+6533,PowerLaw         ,9119.238,1.8198209e-15,1.729152,2.085718e-15,1.6378878,0.08311847,HSP
J0503.1-6045,PowerLaw         ,936.21185,2.3209445e-13,2.7136836,3.20067e-13,2.8976867,0.3948673,
J0503.5-1116,PowerLaw         ,4060.9963,1.549581e-14,1.9005953,1.6929709e-14,1.8303094,0.0547672,
J0503.6+4518,PowerLaw         ,4282.2075,3.439187e-14,2.003722,3.9615528e-14,1.9100546,0.109128155,HSP
J0505.3+0459,LogParabola      ,821.5619,1.3272626e-11,2.3681707,1.4894055e-11,2.3211963,0.10558108,LSP
J0505.6+0415,PowerLaw         ,4433.8,2.9128115e-14,1.9415581,3.155656e-14,1.8754348,0.055040535,HSP
J0505.6-1558,PowerLaw         ,2548.3423,4.014948e-14,2.061194,4.2041528e-14,2.0377638,0.027071428,LSP
J0505.6+6405,LogParabola      ,1143.6726,4.6234696e-13,2.407052,5.6237805e-13,2.327574,0.16410914,LSP
J0505.8+3322,PowerLaw         ,3681.9482,2.21616e-14,2.085313,2.8290033e-14,1.9230585,0.19383435,
J0505.8-0419,PowerLaw         ,1009.7332,7.02706e-13,2.4023533,7.3075373e-13,2.3807452,0.026783913,LSP
J0505.8-3817,PowerLaw         ,2305.491,4.3695523e-14,2.0471346,4.7204103e-14,1.9789914,0.05691417,
J0506.0+6113,PowerLaw         ,3106.8254,6.5567757e-14,2.0297406,6.736456e-14,2.0191312,0.015704235,ISP
J0506.0-0357,LogParabola      ,3175.6226,1.9881412e-14,2.158019,3.6228792e-14,1.934063,0.8034288,
J0506.7-0857,PowerLaw         ,1702.6813,1.3666423e-13,2.194421,1.3434161e-13,2.2027252,-0.00975621,ISP
J0506.9+0323,PowerLaw         ,3447.0593,2.4401752e-14,1.9729149,2.5971247e-14,1.9267231,0.03937752,
J0506.9-5435,LogParabola      ,3812.1045,3.750769e-14,1.6558244,4.4494126e-14,1.3991051,0.13878714,HSP
J0507.4-3346,PowerLaw         ,4413.8105,1.2985285e-14,1.8115836,1.3366892e-14,1.7949792,0.014598096,
J0507.7-6104,PowerLaw         ,1034.3894,9.33475e-13,2.5163383,9.940095e-13,2.4953756,0.070392475,LSP
J0507.9+4647,LogParabola      ,849.6087,1.09274e-12,2.7067306,1.4661881e-12,2.385684,0.387806,
J0507.9+6737,PowerLaw         ,6444.5435,5.0028995e-14,1.5779337,5.3913322e-14,1.5387324,0.032118082,HSP
J0508.2-1937,LogParabola      ,1233.2961,1.5909871e-13,2.339223,2.2934755e-13,2.1119707,0.37941062,LSP
J0508.2+5211,PowerLaw         ,3040.2734,2.224615e-14,2.1782887,2.4377513e-14,2.160988,0.048409395,
J0509.1+1943,PowerLaw         ,523.7454,2.400912e-12,2.7875736,2.638092e-12,2.6905043,0.09482142,
J0509.2+5550,PowerLaw         ,1915.3947,1.0298859e-13,2.2933173,1.201649e-13,2.1993334,0.12112314,
J0509.3-2917,PowerLaw         ,1399.2665,8.978421e-14,2.3052852,8.942942e-14,2.3109381,-0.0036794192,ISP
J0509.4+1012,PowerLaw         ,956.2375,1.1533062e-12,2.4080453,1.3156971e-12,2.3552208,0.09841396,LSP
J0509.4+0542,LogParabola      ,1074.2167,7.162666e-12,2.0791097,7.517639e-12,1.9957969,0.05199486,ISP
J0509.6+8425,PowerLaw         ,497.5006,1.0861574e-12,2.8222904,9.904357e-13,2.9223502,-0.07765882,
J0509.6-0402,PowerLaw         ,3213.6694,2.551816e-14,2.028077,2.4832002e-14,2.0509632,-0.017811717,HSP
J0509.9-6417,PowerLaw         ,3417.5508,2.8677988e-14,1.895492,2.8177518e-14,1.9065373,-0.009353487,HSP
J0510.0+1800,LogParabola      ,996.55304,4.890321e-12,2.2001865,5.353493e-12,2.0845962,0.09245514,LSP
J0510.4-1809,PowerLaw         ,886.3019,3.7375612e-13,2.4931726,4.373748e-13,2.4012952,0.13214901,LSP
J0511.4-6804,PowerLaw         ,2018.2977,4.712893e-14,2.3413594,4.678916e-14,2.3409853,-0.0035418794,ISP
J0512.8+4041,PowerLaw         ,1476.5354,4.4076412e-13,2.3373122,4.67992e-13,2.2911878,0.05049541,LSP
J0513.9-3746,PowerLaw         ,889.27826,2.49352e-13,2.589636,3.5200762e-13,2.4053388,0.48363453,LSP
J0514.5+6247,PowerLaw         ,2773.0522,3.1320022e-14,2.1209793,3.730049e-14,2.0723984,0.1091539,LSP
J0515.5-0125,PowerLaw         ,2597.5652,3.7503722e-14,2.0798662,4.7554774e-14,1.624234,0.31536135,
J0515.6-4556,PowerLaw         ,970.76794,1.9871429e-12,2.4186463,2.0831956e-12,2.3931906,0.050261166,LSP
J0515.8+1527,PowerLaw         ,3068.3108,1.466564e-13,1.941876,1.6540293e-13,1.8568959,0.08153624,ISP
J0515.9+0537,PowerLaw         ,1962.5343,4.4426065e-14,2.2914479,4.3148248e-14,2.321007,-0.019577695,LSP
J0516.1-7240,PowerLaw         ,750.93896,6.6237624e-13,2.6651862,7.276751e-13,2.623066,0.076203994,LSP
J0516.4+7350,PowerLaw         ,3438.389,3.4589844e-14,1.8775688,3.847906e-14,1.8004276,0.0662513,HSP
J0516.7-6207,LogParabola      ,879.5096,3.1323683e-12,2.1759207,3.2676043e-12,2.1063273,0.04798896,LSP
J0516.8-0509,LogParabola      ,381.5137,5.849303e-12,2.8032966,8.286616e-12,2.5327296,0.39315617,LSP
J0517.5+0858,LogParabola      ,5640.353,7.173217e-15,2.0953026,1.3957003e-14,1.8690412,0.99998295,LSP
J0517.7-1758,LogParabola      ,805.1388,5.0444376e-13,2.5455704,8.301978e-13,2.3760986,0.7800482,LSP
J0519.0+0851,LogParabola      ,515.64874,6.5199734e-12,2.6008832,8.102167e-12,2.4435933,0.198651,LSP
J0519.6+2744,PowerLaw         ,3178.6472,2.585999e-14,2.1886725,2.5611974e-14,0.85041505,0.704253,
J0519.6-4544,PowerLaw         ,1524.6476,1.5560617e-13,2.4295154,1.4469677e-13,2.4464123,-0.05223741,LSP
J0521.2+1637,PowerLaw         ,2276.1948,4.8187884e-14,2.23058,7.974833e-14,1.530971,0.9783059,LSP
J0521.3-1734,LogParabola      ,1001.00055,4.859251e-13,2.3740072,6.3040084e-13,2.259661,0.24683875,LSP
J0521.6+0103,PowerLaw         ,3439.761,2.2393518e-14,1.9776596,2.3348196e-14,1.9686983,0.021538623,LSP
J0521.7+2112,LogParabola      ,1542.1824,4.5557546e-12,1.9355129,4.7846974e-12,1.8513116,0.045826714,HSP
J0521.8-3848,PowerLaw         ,722.51605,1.1991914e-12,2.5940518,1.2672058e-12,2.564582,0.049729586,
J0522.9-3628,LogParabola      ,397.19373,5.9556554e-11,2.4568033,6.364475e-11,2.371513,0.07603031,LSP
J0524.5+2839,PowerLaw         ,3540.9265,6.0514826e-14,2.0080433,6.933344e-14,1.8960559,0.102065034,
J0524.6-2819,PowerLaw         ,759.6674,3.2465559e-13,2.5732355,3.9654713e-13,2.3352206,0.22423668,LSP
J0525.4-4600,PowerLaw         ,1344.934,1.8311904e-13,2.3761303,1.9258992e-13,2.321272,0.048893265,LSP
J0525.6-2008,PowerLaw         ,1742.7284,6.700034e-14,2.173598,8.693366e-14,1.9253589,0.26055107,LSP
J0525.6-6013,PowerLaw         ,4098.7773,3.0815777e-14,1.7972716,3.3196475e-14,1.7451992,0.04193608,
J0525.8-0052,PowerLaw         ,2196.5667,1.0046472e-13,2.097592,1.2723523e-13,2.0330412,0.18463945,LSP
J0526.1+6318,LogParabola      ,2174.823,3.2401477e-14,2.1711214,5.6418554e-14,1.8787239,0.5259387,LSP
J0526.2-4830,LogParabola      ,841.16833,4.936606e-12,2.2955563,5.257738e-12,2.226181,0.06704283,LSP
J0526.3+2246,PowerLaw         ,4939.8584,1.13535864e-14,2.0262456,1.2390871e-14,1.9755963,0.062807836,
J0526.7-1519,PowerLaw         ,2243.727,8.857219e-14,1.9967601,1.06271715e-13,1.8689724,0.13604511,
J0527.3-6223,PowerLaw         ,6485.422,1.7949744e-15,1.8854657,1.7964108e-15,1.8690231,0.0053110495,
J0528.7-5920,PowerLaw         ,2368.4832,5.0800747e-14,2.0590432,5.504281e-14,1.9997379,0.057513718,HSP
J0529.1-0101,PowerLaw         ,1762.6904,8.4241824e-14,2.3006542,1.2525286e-13,2.6961834,0.424492,
J0529.1+0935,PowerLaw         ,3401.0078,3.3929358e-14,2.0567572,3.331895e-14,2.0656967,-0.010439421,
J0529.3-7243,PowerLaw         ,1567.5121,1.3280627e-13,2.3687062,1.4362997e-13,2.325053,0.06730283,LSP
J0529.4-0521,PowerLaw         ,985.64264,5.06748e-13,2.545944,6.8907434e-13,2.6587648,0.26653883,
J0530.9+1332,LogParabola      ,885.7107,3.5820236e-12,2.560303,4.7492127e-12,2.5844922,0.27766255,LSP
J0532.0-4827,LogParabola      ,935.2945,5.1688523e-12,2.186254,5.5369724e-12,2.0866768,0.07776753,ISP
J0532.6+0732,LogParabola      ,647.68506,1.9363405e-11,2.3571353,2.134218e-11,2.265439,0.09408631,LSP
J0532.8-3941,PowerLaw         ,614.71106,2.4580836e-12,2.5905612,2.564726e-12,2.5705123,0.036704484,LSP
J0532.9-8325,PowerLaw         ,3619.6672,1.8555243e-14,2.0767248,2.2030519e-14,2.0180082,0.1156421,LSP
J0533.0-8446,PowerLaw         ,2306.537,2.8177566e-14,2.2135687,3.0941714e-14,2.2015538,0.058293827,LSP
J0533.1-6119,PowerLaw         ,249.99612,1.056603e-11,3.1938415,1.2435964e-11,3.109719,0.18721202,
J0533.3-5549,PowerLaw         ,663.754,6.4592456e-13,2.6651664,8.4869703e-13,2.5769713,0.33313105,
J0533.3+4823,LogParabola      ,654.3028,1.10188915e-11,2.408905,1.2098606e-11,2.3234527,0.08664221,LSP
J0533.8-3749,PowerLaw         ,1207.2202,1.7988643e-13,2.3416107,2.0831987e-13,2.3032994,0.1504917,LSP
J0536.0-2754,PowerLaw         ,1021.45166,2.0037676e-13,2.5505471,2.1046625e-13,2.506267,0.04970962,LSP
J0536.2+1733,LogParabola      ,2387.0686,8.9866394e-14,2.1075058,1.1767316e-13,1.8922977,0.23925778,ISP
J0536.4-3401,LogParabola      ,288.60007,5.0453985e-11,2.615437,5.3935516e-11,2.4976506,0.08263419,LSP
J0536.4-3343,PowerLaw         ,6397.9995,2.415131e-14,1.7692937,2.8534612e-14,1.655359,0.107221164,HSP
J0536.5-2548,PowerLaw         ,3330.251,1.5715394e-14,1.8725641,1.9781021e-14,1.7456931,0.14941186,HSP
J0537.7-5717,PowerLaw         ,2288.326,7.3571134e-14,2.0128891,9.011298e-14,1.8432945,0.17391135,HSP
J0538.2-3910,PowerLaw         ,3147.3103,1.8280059e-14,1.9636701,2.0355044e-14,1.8952979,0.0664958,HSP
J0538.6+0443,PowerLaw         ,7195.0044,3.1422307e-15,1.8483491,4.8687695e-15,1.1668377,0.61960745,HSP
J0538.8-4405,LogParabola      ,620.6761,5.1184803e-11,2.1106517,5.4622078e-11,2.0184813,0.062004123,LSP
J0539.0+1644,PowerLaw         ,4338.763,1.9285947e-14,1.9737035,2.6258951e-14,1.7672124,0.25216267,
J0539.6+1432,PowerLaw         ,843.42444,1.7368064e-12,2.5451708,2.0542582e-12,2.4361253,0.16413593,LSP
J0539.7-0521,LogParabola      ,794.5906,1.0795678e-12,2.5772712,2.3144342e-12,2.7734506,0.6251902,ISP
J0539.9-2839,LogParabola      ,393.482,1.806965e-11,2.7312999,2.0140393e-11,2.6769695,0.11187601,LSP
J0540.0+1209,PowerLaw         ,1897.5085,9.260296e-14,2.3058295,9.96356e-14,2.298118,0.0447823,
J0540.5+5823,PowerLaw         ,3790.9868,4.2740693e-14,1.9356352,4.1910336e-14,1.9446306,-0.00971349,HSP
J0540.8-5415,PowerLaw         ,719.66956,1.333913e-12,2.626593,1.4743904e-12,2.6052904,0.087751,LSP
J0541.1-4854,PowerLaw         ,3441.1948,1.3519894e-14,1.989919,1.4912393e-14,1.9015825,0.06993394,
J0541.4-7334,PowerLaw         ,1505.1465,9.23331e-14,2.3691633,1.0217854e-13,2.3043208,0.07966627,LSP
J0541.6-0541,PowerLaw         ,1470.8523,2.6043797e-13,2.546916,3.3245707e-13,2.7309709,0.1735448,LSP
J0542.4+3547,PowerLaw         ,851.9719,1.2296954e-12,2.6143198,1.5955936e-12,2.5485685,0.18388787,
J0542.8-3458,PowerLaw         ,4502.7715,4.4263015e-15,1.9091945,5.0522496e-15,1.8273557,0.08776484,
J0542.9-0913,LogParabola      ,1104.9308,1.3583764e-12,2.5252414,1.7538913e-12,2.6049957,0.1599679,LSP
J0543.9-5531,LogParabola      ,2273.4146,2.9167006e-13,1.7637902,3.18519e-13,1.6347406,0.069535665,HSP
J0545.0+0613,LogParabola      ,627.9556,1.9272002e-12,2.665648,3.2759136e-12,2.763645,0.58862203,
J0546.9-2206,PowerLaw         ,5018.4326,4.2309834e-15,1.879966,4.6965537e-15,1.8529745,0.049842495,
J0548.5-5218,PowerLaw         ,2447.7666,1.9189094e-14,2.109326,3.0807408e-14,1.898153,0.45877337,ISP
J0549.0+3258,PowerLaw         ,4471.0303,1.5308345e-14,2.0338137,1.7237522e-14,1.9797766,0.07419955,
J0550.3-5733,PowerLaw         ,1925.8805,4.4452265e-14,2.217954,4.508647e-14,2.215158,0.0071904105,LSP
J0550.5-3216,PowerLaw         ,3289.77,3.1845908e-14,1.8893952,3.0223864e-14,1.9269905,-0.026177593,HSP
J0550.9+2552,PowerLaw         ,1572.9655,1.9455938e-13,2.4453764,2.9996204e-13,1.9148573,0.6466672,
J0551.0-1622,LogParabola      ,1586.6107,8.5405126e-14,2.3328292,1.7197183e-13,2.1923754,0.9996227,LSP
J0551.8-3517,PowerLaw         ,1486.9847,5.4999144e-14,2.3382897,5.0988578e-14,2.402367,-0.050985966,LSP
J0552.4+3755,PowerLaw         ,982.4704,7.636905e-13,2.5422268,9.0522056e-13,2.4537148,0.15238027,LSP
J0552.8+0313,LogParabola      ,1573.357,2.652637e-13,2.4136848,3.8133315e-13,2.5346606,0.27931842,LSP
J0553.5-2034,LogParabola      ,2044.9866,1.5650267e-13,1.9448196,1.8822866e-13,1.7640688,0.15501575,HSP
J0554.3-1009,PowerLaw         ,550.4129,2.668702e-12,2.6697793,3.6258047e-12,2.4177592,0.28137717,
J0555.1+0304,LogParabola      ,972.1898,5.673207e-13,2.4500923,1.3959866e-12,2.9180388,0.4609764,LSP
J0555.6+3947,LogParabola      ,467.74054,1.2620808e-11,2.758912,1.5669719e-11,2.647318,0.2062123,LSP
J0556.2-4352,LogParabola      ,1700.3347,1.8541664e-13,2.057278,2.175149e-13,1.8541851,0.15902373,LSP
J0557.3-0615,PowerLaw         ,5193.2334,9.769507e-15,1.9737545,9.691558e-15,1.97438,-0.005062674,
J0557.6-0721,PowerLaw         ,5103.3765,7.744606e-15,1.9966389,7.962192e-15,1.9772286,0.015523239,
J0558.0-3837,PowerLaw         ,2829.8389,8.091855e-14,1.9067398,8.790883e-14,1.8394923,0.05636626,HSP
J0558.1-2859,PowerLaw         ,763.0419,4.50606e-13,2.5137527,5.385187e-13,2.3788583,0.17531723,LSP
J0558.8-7459,PowerLaw         ,2237.631,1.1150614e-13,2.0507119,1.2259254e-13,1.9780484,0.06877894,LSP
J0559.6+3044,LogParabola      ,9966.109,2.5134824e-15,1.6569452,4.522448e-15,1.4178675,0.41788223,
J0559.9+6409,PowerLaw         ,2566.232,2.5823543e-14,2.120735,2.7325933e-14,2.0899596,0.036131717,
J0600.3+1244,PowerLaw         ,16077.434,2.2148205e-15,1.5330275,3.1622709e-15,1.5129381,0.16809753,HSP
J0600.6-3939,LogParabola      ,293.77475,1.5334192e-11,2.8572624,1.8731735e-11,2.6789343,0.1975916,LSP
J0601.0+3838,PowerLaw         ,3137.4358,7.861239e-14,2.0087328,8.636056e-14,1.9553007,0.062756635,LSP
J0601.1-7035,LogParabola      ,655.72375,6.150348e-12,2.418488,6.888264e-12,2.3142238,0.11648845,LSP
J0601.3-7238,PowerLaw         ,2540.7039,2.6901446e-14,2.1364973,2.889553e-14,2.1107252,0.04589169,
J0601.3+5444,PowerLaw         ,4485.563,6.8325786e-15,1.9833856,7.241381e-15,1.9415292,0.037327133,
J0601.4+2320,PowerLaw         ,636.03687,2.9238376e-12,2.754721,3.7339797e-12,2.6425393,0.20981523,LSP
J0601.8-2003,PowerLaw         ,616.0416,1.3593124e-12,2.6211333,1.588306e-12,2.551487,0.13301593,LSP
J0602.0+5315,PowerLaw         ,2822.5168,9.649052e-14,1.9643308,1.00969404e-13,1.9357913,0.02778701,
J0602.7-0007,PowerLaw         ,2004.2557,8.567643e-14,2.3085434,1.06627516e-13,2.415564,0.15103798,
